filename,class,xmin,ymin,xmax,ymax
865e1eb2-7b68-47b2-b1f3-6efabf93bbef7396975701863660609_jpg.rf.43e429d17f7ce7210ba8d25e1b9ee4cb.jpg,cow,1,1,500,335
e48d7e9d-0710-4aa3-8b8f-dd715247b04a2085798670301623546_jpg.rf.4307dc7f46c381c701e48ea33d0eebbe.jpg,cow,207,89,498,358
f9e50c83-47df-45aa-a471-1e188192425e7873426720244721434_jpg.rf.dc2ce29d5cf0832a0ce6140134d9df8e.jpg,cow,223,195,468,564
b7889aa3-5927-42ff-b660-d8260dc8e231202401679732050135_jpg.rf.adf37f8d93b4fc64250653336d314b76.jpg,cow,148,57,610,469
9928bbdf-9533-4d9d-bf4e-549155424b5f4786435532937284459_jpg.rf.2e9d5a5712d6c409014d9c32a03d2031.jpg,pig,1,31,641,641
edbb7a92-852a-4e2f-9e8f-d7c089ac8b095287550801858316699_jpg.rf.9a007a7cb6ccc5d300c3ff8048f5b20a.jpg,pig,164,169,592,397
418ec851-b22c-44b9-bc05-eba06e9f33e15269354990216998902_jpg.rf.9800146bf1a6598834caf33334708645.jpg,cow,173,20,641,641
d653d803-a83f-4ef3-b852-325adac2349c7428953620799009015_jpg.rf.461c3638a436e531dc7bd6141fcc7ecc.jpg,pig,222,184,386,279
c257576c-d7a1-4c23-b4af-9ea24635c5fb8603212490293886574_jpg.rf.563a62ea0b9358b5011c933a9cfb6875.jpg,cow,1,133,641,493
0d8cd12e-2edb-406e-82de-a6410e01aead2485292303777107183_jpg.rf.9cb9cbfe0202c17dbc94a3d4cbe0932e.jpg,cow,83,3,641,523
204cbfc8-281e-49bd-8458-1588aa129f636756465213235907250_jpg.rf.4b3c22eecefd12a287d2ca00e71c34ac.jpg,pig,159,53,520,586
15818e90-53c9-4efb-a1e3-b559a504cd5a3548696352871944666_jpg.rf.aaa55284ec51009cdd8a7164d60a2d13.jpg,cow,77,15,415,365
185c4321-2eed-4f98-92b7-eb86951f2acb5612915815350111761_jpg.rf.266d24bfd897dc488246fe5120592ef9.jpg,cow,153,99,641,494
f2b935ac-4432-435e-8f6b-70b3af743a183735497184768730329_jpg.rf.e7e35c3233241b0b0f99e0d75d1224fd.jpg,cow,59,155,279,290
2fcd28e8-2f47-472c-8b76-bea5c86193985032076064733260347_jpg.rf.f0c5ff5ffecaf4db87847e1a06888a5e.jpg,cow,245,161,463,531
89d61524-4f00-437a-998b-4e71ea1c48835673887772812283788_jpg.rf.0d0c1a003061f6ce3e80303019ac848c.jpg,cow,1,12,641,368
3e943671-9674-4a33-8e62-e892784b7f488618044489625995314_jpg.rf.fd8bb17e0a8b9c19a1b2572ffd516d10.jpg,goat,1,66,509,572
fb84c1ad-a0a0-4104-b8f6-8dfa2697801a8663809286121875567_jpg.rf.481d9f76a535d89a4d93ffd325f7038b.jpg,cow,24,6,480,285
b7f16135-cea0-4eb9-81ef-9a4f461d3b805591689611121323719_jpg.rf.5351e01258358eda0a1ccd30548ff399.jpg,cow,178,29,508,396
b71ece07-df26-4bbb-879b-0b2095c5ab662603569694710951506_jpg.rf.d3d48cd4da4a28dcdbfb31b995865be7.jpg,cow,98,109,518,437
820b7bcc-48a5-4135-be48-8bc95cdefd3e4058678167702797143_jpg.rf.c588fda79242f74fb80240a7bb0018b3.jpg,cow,1,53,556,381
96d148f9-f506-4670-8a83-071feab9e9b87497382197499975351_jpg.rf.4662ded6bd9ff735af3b53faec8cdaf0.jpg,cow,307,174,526,364
e99f897e-bc73-4777-a7a1-90d086570cd47414281231850720429_jpg.rf.a56b2b1c336572d424f05b7de9f4346f.jpg,cow,62,148,641,524
822cf45e-cdd2-48aa-8bb3-bc0622a454144641368941398986256_jpg.rf.dface61fdfdd2e10a87a660c503cdcd3.jpg,cow,1,52,431,505
f8a1a41e-94fe-4559-b96f-a1a480d1b3001023555212730725483_jpg.rf.450dac3593579ca4ccc31a262af80ba8.jpg,cow,85,82,564,477
58bb05ee-17d2-45d7-9f9e-f97971e748007213077103225610743_jpg.rf.0e36776b20561843ea1cb7668d87bedf.jpg,goat,210,204,486,367
15a88ab2-b1aa-4a01-b5ba-5c01b88bf78c913466495775446959_jpg.rf.84e5240c6192152f562720ce5f733414.jpg,cow,206,1,364,210
8d41441a-b587-4f2c-8c9c-3187547504d96444226666201236905_jpg.rf.34233dd458baf69ca40f8a6f575a4e7a.jpg,pig,46,1,463,507
9a894469-87da-4a4d-8b4b-7a311099c7bb8589756168108095170_jpg.rf.de2a770d71bc9ca4a5ec686709ce07ea.jpg,pig,1,6,641,384
b903e902-46c8-4070-96d7-3b06f60416dd734127429409536024_jpg.rf.88640f790a7906263784a7550fa7f0b1.jpg,goat,1,1,535,519
8c15912e-56bc-45f2-a288-8346ffe0aa652546862838252283385_jpg.rf.7f3d25dd6fd331556dc9d7519e022567.jpg,goat,264,149,264,158
7bd27271-ac05-42de-8b65-a85e83cb7c0d4967850672508118699_jpg.rf.b7662207453d73be35ec45470fad808e.jpg,cow,1,46,641,434
9ffc9392-74dd-4497-bebe-8815f004cd894666785540117328662_jpg.rf.6a264b0f46db2de65ec9b01546c229f5.jpg,goat,1,11,641,601
9ac909ac-25df-46ba-8908-390e54065cef3941350119880664326_jpg.rf.e51d1440ef12edff17719ca6bc3a1af1.jpg,cow,97,111,463,336
82faa7ca-9e26-4df0-a3ce-905b6f1303451383243806766270205_jpg.rf.0b8b4948b32f2008e755ccc31de5dfb5.jpg,cow,181,107,449,305
3c4fbfda-eb95-41a5-b8d3-331cbb965f682525404920943158155_jpg.rf.259aa6f9a1a4bf1f6c126860600f59d1.jpg,cow,210,144,641,519
d1924666-a26d-4f2c-a341-6aee894a77571937653178712495045_jpg.rf.6406119ceea1290a4699e530357e27aa.jpg,goat,219,195,419,359
e5fb3efd-d2e2-466a-9ed8-040609a971592764149650580591137_jpg.rf.455c4a8a8bb5f7f6901673dd500aa044.jpg,cow,5,1,641,638
0649a6b3-0bc1-4f53-9a22-0332e5f673af4570284370407968001_jpg.rf.33721b19d03e2f61e808a6a4bbdd2b20.jpg,cow,115,17,523,641
29842251-faa7-482b-af21-4bc26b025d795515836399723032054_jpg.rf.9dac67fc36656a65a22e5e8866d92e6f.jpg,cow,1,1,471,403
ca7644d1-a621-4252-8f6d-1e1194066e704038375072006076256_jpg.rf.dee532c2a59a90df8314761f760ec301.jpg,cow,275,180,458,302
2e38e157-06b7-44a0-bd64-0c9378a444a48868446090054029973_jpg.rf.b88fca828bfa8bcfc6ed0e4d10500ccb.jpg,cow,45,186,609,572
f9f09a68-b662-4dfe-87f8-34eafe714f8c3717761490036401226_jpg.rf.b71362d4488c4d21e0de810ed73963bf.jpg,cow,123,166,477,339
de41e9f0-9eee-4678-8fbb-bab9d9f61f841682569290101480715_jpg.rf.d00cb2ea8e3b3059d65898e9fd949334.jpg,goat,18,15,641,473
3cd6576e-c3af-4be3-973f-453a419b0f123159501211900914954_jpg.rf.6473246fde4937ec8a3e117caa921d7e.jpg,pig,189,1,354,438
a6cea9ba-8f96-47fe-bbbf-6021dc5112481385021214109138730_jpg.rf.433c3254d4a4841f582151a506824905.jpg,cow,1,159,525,482
1f3eff3b-c0d9-48dc-866e-7f14b37f70ca4796684812599130566_jpg.rf.78b6146dfbd44612a55b14432d134664.jpg,pig,44,4,589,478
83915dd1-c5f2-4a88-a36a-70ce13b308c2875918637931965083_jpg.rf.8e0503fd22ad3d6c7b609cf48add69ce.jpg,cow,1,121,532,641
0818a7e1-32a9-4202-8539-b2acfcbf06fe341309248160358386_jpg.rf.bec86d122413506008cfe70a78a3d8cf.jpg,cow,61,1,641,641
396d33c3-e7cc-453a-bd93-41242569e30d6668611572131800933_jpg.rf.e8a2a2fa9e2503196cc551abdaf81d32.jpg,cow,221,133,472,374
ca9d15fe-3eff-4cdb-8f7b-71db2609010c1850290846425930002_jpg.rf.492daa5a987b5e7691bced0e755f89fe.jpg,cow,191,7,422,422
2111438a-9e1e-4c71-8a5f-e2f09f98b0cc6321057456393181952_jpg.rf.169d44c301267cde3e55de7c0a824179.jpg,cow,134,1,641,641
b04db626-5b26-43dc-b87c-41449aa425c27708302845785394662_jpg.rf.6420d2632f21eff071469f4fd3e7a31c.jpg,cow,51,6,599,269
b7f268c9-9554-429c-b51b-76e73bdb72304124095109478510822_jpg.rf.38d1b46ee60de12c72f4c7a873a0905c.jpg,goat,63,37,611,560
0e63fafd-8ca6-4f39-b684-ae2e6005cace1742024241189526041_jpg.rf.e03057ba9d0f519e3f10c9eb84baf424.jpg,goat,19,15,641,630
21d245ad-674d-491f-9f7d-581f58654fbd3370935108831404087_jpg.rf.7a62e0758decb661fe1f3f3f7f6730b5.jpg,cow,48,196,519,446
bb2e4785-fdd8-4d54-b781-02bcc3e2d156697426783603275242_jpg.rf.d904368756ae514034027b211d228dca.jpg,goat,111,112,403,358
59912bb4-6f80-4324-b213-d4df22776ee56078989510117207317_jpg.rf.b8346b6e5270f747b4dcddd42c4f652b.jpg,cow,113,197,597,462
d976adba-64fa-4a42-a0c4-4b9be9cf1ccf5335146948811323859_jpg.rf.e80905594d3cc80d74dc5877380b6d12.jpg,goat,1,128,641,390
1471b227-815a-4d48-b7cd-54598704c8ce6413285744323914838_jpg.rf.9b2295f2c0fc7294c6f1fa8ddeed1297.jpg,cow,62,1,505,641
e403760e-91a0-48d5-998f-617af9802bbd8715239540452431867_jpg.rf.e4db88b82270ca937f5cd0ce7d2b5d38.jpg,cow,33,11,641,328
9c06933e-1a92-4e91-82db-54c8900ecffa299531994831542134_jpg.rf.375141876a781438a2cc4117f680f801.jpg,cow,48,75,639,317
5d982eca-3117-4acf-b005-ee494fb789415193784034040983118_jpg.rf.4929dc921bf54205b2f6f689da4b3fe4.jpg,cow,1,54,641,485
98f33375-71f0-4e97-8f37-d533cc91d10a1281562933277961661_jpg.rf.87676a9ea3b9724803f8a7eed8825410.jpg,goat,153,169,465,330
f7171d46-346c-4a28-82da-b823b44a2f584934403673358528475_jpg.rf.8f610490eed7aae1267747a331664253.jpg,pig,119,82,546,606
3d70ff9a-cafc-48f9-a8d6-c1a60217c131738174181071104165_jpg.rf.ab1b8dc62ba1d7716636b92de2e84da8.jpg,pig,24,92,641,401
2724f9cb-5084-4299-81d8-aa237a8af95c6698189244241709922_jpg.rf.ec6d8c41d2fac4cddfd3d58de709e3f5.jpg,cow,8,175,495,605
c1943110-26a1-47f9-99ac-15e2c3f9ea363436100352459815221_jpg.rf.e3f3c534d44c47a4fef7b800473817d6.jpg,goat,236,219,318,295
431ff4df-4cad-4958-ab03-9c7a8948ffa49040795965327009829_jpg.rf.2f37db8b55b9089023bf2081b702d067.jpg,cow,1,1,498,311
d9bfbffd-40b0-40d5-96e3-233d35a215633912910330453491136_jpg.rf.520aeb479aa8eabb2ececc7ff0009d50.jpg,cow,1,23,587,564
c1db0b57-918d-4286-9f74-35c3ca13aff08804914230473828340_jpg.rf.b4bdfd1a1a74a5ecf0e377336eae7eb1.jpg,cow,80,42,576,592
d55e2cfb-a825-443b-9454-65e7fe1e8e7f3259202674546247434_jpg.rf.88164f751a3cef5716520885481ee49f.jpg,goat,125,2,640,569
4342609e-ec86-4e1c-a444-2bb7221c183c1895417845213030460_jpg.rf.c35687bf69fa688ae456d95aca32caf9.jpg,cow,299,77,641,574
28183332-b084-41da-9056-9496fe982e235178821018404899839_jpg.rf.a60c92d12b4c2967a925d1ad5de28870.jpg,goat,1,6,538,443
937eaa1d-c460-4df6-8bcc-c664fa0f5cb19181875245246813526_jpg.rf.cb1ea24c7e6377d416c854a366ba6cff.jpg,cow,195,181,408,430
5e5224e5-b984-4a53-8d02-8d94fe607ec67852097496484741489_jpg.rf.062955d01adf9d43fc2ed2413ac46b33.jpg,pig,152,68,532,428
2e11e529-49a5-4d23-a647-178bf2f07b183348598331496173085_jpg.rf.e8ddb73ae60c1bc48dea437679b15ff8.jpg,cow,1,8,494,607
de62e26c-8ff9-4ddf-8741-4efbe88a0bc72652590205443562984_jpg.rf.b9ae2290d8f8304298cb047d9b7f60a6.jpg,cow,1,1,641,332
7bf8a4aa-12ca-413a-b051-e37093a8e76f1701674982108736478_jpg.rf.34e9a93316d0ff6b64944bcee1ae4e5e.jpg,pig,97,124,641,419
465419b1-c00a-4906-9800-526e31830aa33528730071748974258_jpg.rf.2781668f5061d27c84e0e7f4ddf947cb.jpg,goat,218,97,364,223
b15a0e46-81de-41ba-87ce-cfe901d489b74466439593065058294_jpg.rf.bb730761306e5d0bf584f179b51c1f90.jpg,cow,109,29,472,311
650f3790-c35b-4b48-b46b-fd153382bdf6192688807595652546_jpg.rf.09d55210ae47e35282d63c3eeb2fae0d.jpg,cow,103,12,611,449
f7043d12-6f25-4b4d-a514-bd22457c8432199236991460934827_jpg.rf.9c49b4225573cce9ec0d4e2aa68c110a.jpg,cow,156,1,641,620
0275c409-59a8-4adc-b9b9-a8f0bdf172ae3606955794706318405_jpg.rf.f243243d7ce79bc7120a8b02a2e12597.jpg,pig,145,80,600,352
824922be-5a4e-4c76-9f7d-d58d3f349d128494648667219244386_jpg.rf.1aa35b01571b6fb1a8288a92cfe40028.jpg,cow,56,103,641,550
3805bbbb-e4b2-430c-b31f-2e1abd81c5326340068704996633288_jpg.rf.c9abc7390836e572a085447bc2e3b3be.jpg,pig,1,6,438,391
8bb06626-eb13-46aa-82c1-b56e1b87e5ea122643291936244691_jpg.rf.8745612ca67ee18eec0cf3d152ecbeac.jpg,cow,77,123,641,422
a31093b1-f08e-4490-9fd3-ace3e459d4f02658924410829996358_jpg.rf.9c6c1fea577f69292341800dc941a52a.jpg,pig,148,124,601,598
6996c40b-03b3-4fdd-ad1c-f00a532d67a5408937008781879314_jpg.rf.d49a4a50161c4bb48d0f7e57835a626f.jpg,cow,1,1,323,364
1dbb9407-3c89-4a41-af2b-fd1e6cd3e56f6631926388823363515_jpg.rf.982aaa475d85c63a418bec734d59d5a9.jpg,cow,145,1,485,272
4380ef43-c1d5-4353-865e-3eb038cdc6a1445816364532093934_jpg.rf.bdbcf5a5ca03be3edf3864e00473df52.jpg,goat,68,345,356,567
7f7103c8-980b-4d50-9eb5-5bcc2c77681a8047264204519241957_jpg.rf.4359e92bbcae2d8fd1b03128316649e7.jpg,cow,1,103,626,538
f757a65b-a2fc-4e66-b701-2cc2ba7659048248354144673438426_jpg.rf.9b15440857b47adba00d23d8a25f0696.jpg,cow,1,81,369,292
082be4f8-7b12-4e6d-b581-b5ca7c7be7371076553616099309028_jpg.rf.0128f981cdb2296f40100791d9bce645.jpg,pig,6,15,641,641
10f24f83-f979-450d-b8d5-db0fa5895a611731038664077395168_jpg.rf.863d178557f87d34e449abc778e1c2fc.jpg,cow,123,1,588,616
35d683a6-8a15-4b1b-8401-cc1b6d2281417239784724784744671_jpg.rf.9c830f1a685a37cb225585a8fdf1056f.jpg,goat,48,4,630,641
74583c0b-d4b2-481b-b0da-14480d7fa1ab5062733540057925414_jpg.rf.10952acfea4e21e13bdeefba124514f8.jpg,cow,1,52,472,494
b46cc378-2a34-4b08-b0ec-7a7717b1e0cb1371009792063740895_jpg.rf.a30f879feb1257eea6306179f942e096.jpg,pig,102,225,489,438
bb6774d2-f772-44ce-866a-20697e3039ea5891310237130156720_jpg.rf.6a505b3166a55ba64e0288888aabaced.jpg,cow,1,64,611,455
a4850dbc-af7e-4830-9a35-312dcd0138825387479137109422005_jpg.rf.c5cbf794db61a80c8106fa5489813aa8.jpg,cow,1,3,641,501
ea781b15-36db-433a-b438-96b86529c16a4254421109529865227_jpg.rf.729d5c9d6c9a82d4a773357fa9f90f95.jpg,cow,69,177,641,599
84f8419b-71bd-420d-b355-34595982fd092477329099136140915_jpg.rf.2189d456a9cd1cd69ba6ed3f2bcadf20.jpg,cow,100,122,514,575
7c612116-fced-42da-9f07-40d4c0bbcee29109749104230378907_jpg.rf.8f0dd755a5b302ee2aeb64f3b6fe120c.jpg,cow,171,165,365,414
dc839dc7-6232-4e7b-b69b-f469c077a6214258715151851583497_jpg.rf.efdca69326e82fefe0708026614031bb.jpg,cow,1,1,537,394
fae23d94-7d8f-4a5c-be59-5a931998e13a5549133537216223120_jpg.rf.fb9186ab705d84aac8d6e7ff715a3788.jpg,goat,233,144,641,530
32beaf2e-86f0-472c-8f19-2c386ed75c8f3525732983556825633_jpg.rf.437805e29949c9ce46daace923c0f70a.jpg,pig,175,278,509,547
fd71178b-a41d-46ef-b578-465253379bc38417646748610561872_jpg.rf.87e542c6b1508433f5479897b1afebf7.jpg,pig,69,15,617,489
7183ef25-5e74-4488-ac7f-f5989d8d4c0d6641915016871501258_jpg.rf.01ae85cf65a89a51fa1409f1530667c8.jpg,cow,13,151,616,471
738e474b-345d-4ecf-a15d-a672066310c23034331636795910316_jpg.rf.92276a2bdd8f71dbf96b6b4c8a940ded.jpg,cow,178,75,438,244
a8f8cd78-3d2e-468c-801b-c997aa8f8fc67863915443795698216_jpg.rf.e28fd608320c79a55528474c98715d60.jpg,pig,52,1,603,424
8f27349f-4f1b-4397-9532-ff11221c484d534210670236100003_jpg.rf.ad68ad5014deeb36ee4067e029efc3f4.jpg,cow,82,19,442,295
7338c782-276e-4b1d-9396-c16cc6b3d81b741489063478666470_jpg.rf.cd8eea85adff60ca48fa3d7afd3d52dc.jpg,cow,28,1,641,594
8b18e284-58a8-407d-a225-9e9ea6dd4b465121044335171441336_jpg.rf.2e268dfe3ad4d2d4dafb7ece1849b468.jpg,goat,22,203,383,441
159cef14-ff17-4340-b96b-6f62cca9d4c68561921101786153877_jpg.rf.dac84539d7fe44e8ad5093a098201f8d.jpg,cow,1,140,641,420
2925822f-ec8e-4515-9a0d-d60a3b64800a5269151562174793846_jpg.rf.5b918068744ea6281f3ad605ca8d5929.jpg,pig,1,204,639,614
1d03fb4c-6e62-4f13-8d20-6af90ba62f497105801459693744100_jpg.rf.f14baad08ca48b0ccfdfa66a1bcf834a.jpg,goat,235,242,415,330
f53f3a3f-0a94-49b7-9185-33e89c2cc33d2490444484123072402_jpg.rf.75dccc9bf6bbe1a67bd636f6a1c7d091.jpg,cow,168,107,641,538
48013115-4a0a-4a4b-bed3-2d8a934962ed3150567261710185604_jpg.rf.b8ba71df28068934fc9140a50d1cec1a.jpg,goat,206,39,361,404
53e3fbfa-485b-4eb0-896c-fcab21bd4bde1582411319476768202_jpg.rf.13423a6bf6a7e3456361548737ddaa38.jpg,pig,163,96,540,385
9abfa45a-2ddc-48fc-aec4-62431199dfac5669589646572783686_jpg.rf.9566ab9205987ca91d13b87988052b64.jpg,cow,1,124,530,375
d053fed7-6053-41fa-ad70-a0a2504295d4746949125179132152_jpg.rf.d00e0c2d43877e6b6faf16b8751d7ef8.jpg,pig,44,246,389,506
325ecee0-4e7e-4075-9455-144fa0c3e7d51942378491257372321_jpg.rf.2f84b293a85e58d3bbf554a1bd69b4a0.jpg,cow,46,196,602,513
7f1947a1-7fd6-467c-964e-172c1cac41815382341481549497874_jpg.rf.a126fb7d31da0fa68d592218e552c45a.jpg,cow,79,154,346,401
648c4f86-2846-44a4-8ee7-428e55a25b696780327558356606287_jpg.rf.b393d7c07cd11373081461e52376caf8.jpg,goat,350,171,454,231
ed0be404-b630-4fd1-8178-718c44f7fe913996859645049320625_jpg.rf.8dd8aed2e7b2895ecdf7503718414612.jpg,cow,1,5,357,413
9a25abdf-3ba8-44f3-b31e-4c6ee9ad0bd36723137033368529016_jpg.rf.3d3db2399e43650595d4982b6365e142.jpg,pig,1,50,641,539
eb9b79e2-605e-45b3-89a5-f23c565bdeb14004312512369337547_jpg.rf.55f479874c5b7ddb72147c83f55f2f55.jpg,cow,11,192,641,427
bf2b8563-66d0-497b-90f4-2e1d5d85d9532783561032572011464_jpg.rf.fada6fa31e8cdab289e5153ff82bad85.jpg,cow,140,64,641,494
397722db-6977-4637-aee2-6c9b315fafca4128036494882105732_jpg.rf.aeb8253fafe4638c5c4e17886578f7a8.jpg,cow,18,32,641,543
6a7143e6-0594-48d6-8293-3a223d3bfe8e9191024375800942578_jpg.rf.f930f26e85b71b21292364effcf331fe.jpg,cow,5,147,623,453
d8188333-00a4-48ff-a821-9f46e1fb074e1334790490867377476_jpg.rf.c74f96e4e934d2b4341b97c840ff8279.jpg,pig,145,172,458,338
988c2d7f-de79-4edb-9dd2-c5172b9c432e2022457118398328962_jpg.rf.fadfeee6c200eb491fe2f1d9d8f5c2fd.jpg,cow,46,81,397,405
dec7b4d5-2f6d-48f1-903e-2a07830b6f278005617323114817676_jpg.rf.7d7ffd93e88f404c173a51ac84242e8a.jpg,cow,177,152,444,501
ab2ddfe0-cbcc-40cc-9630-e84426faa8cb5301181321714015693_jpg.rf.ac4330f22a81451e3c8452c4dfb032a1.jpg,cow,1,102,497,398
1a1d3a9b-f187-47d9-9d63-62bcdffdea6e2104968360049350355_jpg.rf.03820d1c609fbaee2cf6f76653ccf964.jpg,cow,106,125,628,536
b477c35e-1f35-4222-8485-09fbde53cd072765823537217604464_jpg.rf.74e7b81e19e047716184c6654e8d583b.jpg,cow,1,202,266,561
8cd69aef-e198-4f55-bebb-1cff0b054a476822388889285557759_jpg.rf.7a484d56ef90c0f8cbb050a3668f4283.jpg,pig,45,70,604,555
668477de-2827-4485-b06c-65e9f65495901107098900324705960_jpg.rf.5171a16dc042971f2498d47c503b5af1.jpg,cow,118,58,641,605
27490c95-9eb9-4f3d-9b74-258342471fe81630606263823857323_jpg.rf.f8e132f7bcf9c21c1c2e68841be4dc09.jpg,goat,458,197,581,253
117e79b1-8092-43bf-8fec-f933c2ff438e6249700773012531618_jpg.rf.8a7ea3f1013721de992fa6b0b3c96e6d.jpg,goat,327,100,559,363
626a05f1-e4ee-4079-84db-eacea889e6517412832708481566381_jpg.rf.6ec2297ad9def4c8e5c5736098445702.jpg,cow,1,88,641,546
00f6da06-fce5-47bc-8031-aa0c2bec87893560862272215527303_jpg.rf.c79a6676c711a3a07343ce7b61e439ec.jpg,cow,1,1,641,641
5faa14aa-ffa9-40a8-b1d7-c42d7a4a4c9c9131511891631088589_jpg.rf.4003403e4ffe8a2c661f5e0aa806fbed.jpg,cow,220,22,641,368
8c5b86ae-aed6-4d47-972c-fdc5f4ad14c37506951928215576263_jpg.rf.b99aaa34ad99db4bd361523c93739b4c.jpg,goat,1,149,367,468
60f857fc-6464-49b7-949e-2c85331386077005522106331427770_jpg.rf.6d0300dcea03a6684c51e22b963bf2ff.jpg,cow,47,10,463,379
336925cc-9eed-4e8b-aa43-5f8112cd26c08583967271832091741_jpg.rf.de44a451da8b9eba36ca517c8d5b9060.jpg,cow,14,38,615,437
4b2dab18-441d-4c82-a5d5-571000ce44846708994757877868490_jpg.rf.6571ffd8d6f2c93049b3fb983a48a877.jpg,cow,92,73,527,459
5712806e-3301-4e7c-b47f-3b145f8210d17628890545335020658_jpg.rf.ff73061fcd2503a81c85146846efd1f3.jpg,cow,151,93,641,329
3b05effd-60af-42b0-8778-d713a1f3e3ef7778173452506494959_jpg.rf.0b5136590f32de42160fa8383f88f7fb.jpg,cow,42,29,641,493
47f5aa46-ae5a-4d5b-b6d6-1e42a94b8f258652676272950595294-Copy_jpg.rf.b36d62512bc235a6296a32ca2d7ee498.jpg,pig,87,1,641,641
51d72952-ec39-4e37-a792-257b693477f83047348305478753965_jpg.rf.9ddd22773180a3333f00b3d48ec14ee5.jpg,cow,142,153,519,378
e44df9d2-e6ed-4914-894b-eb784d9729f45947041063069325752_jpg.rf.a706da3b17e8e6b9663fb4e042ffac98.jpg,goat,204,151,606,552
4b8da5e8-b49e-4ff1-a902-7e825a8f6b4b2255470211816201519_jpg.rf.cd225b76b6d43e71ed12edae76d979df.jpg,pig,12,22,493,307
3c187f4a-4ac7-47f8-b6e6-a51bb4cffb8c2888613069784610927_jpg.rf.4f85525b2b6d4ab60a9d60092c58ec1a.jpg,pig,42,200,481,605
9263b8fb-9773-4417-b0fb-c66e48ac3b915349432276845655967_jpg.rf.174ad492e61a7716559d6f736745f9d3.jpg,cow,245,163,521,360
1656e497-b182-406f-a9c0-cbd5a64579276462803688878836392_jpg.rf.f32aa43eed8bd4d8228b82d6d14af66c.jpg,cow,1,7,570,501
89adfa74-8b59-4a79-b903-fcec56611c832395200048689473731_jpg.rf.d6ec1ab5972d52f2032b8e6b4688f64e.jpg,cow,1,1,641,563
e5166385-257f-4a7e-9dc3-b2f3532585626241521989359102664_jpg.rf.5eb171da2f90c2205ab62ac63b46c73d.jpg,cow,180,171,641,364
75628f28-e6ae-40ed-b1db-e847f58a59886232402973953910633_jpg.rf.7f24ea19c684efbc9a8ab43f156fa5c7.jpg,pig,53,1,429,315
072a4e03-69e8-45d2-a068-01efb86117bf7374141843110436781_jpg.rf.ea1d534d8c0b7f139548c8802d4dde18.jpg,cow,81,1,545,183
b2b8013d-0699-4582-bf7f-a5bbeaabf03f2932457882955163284_jpg.rf.d9a592b06f43e633b01527509b16279e.jpg,goat,1,1,605,478
63e02432-ce9d-4633-8c32-cdd49820f1c46919978719711340847_jpg.rf.d19ddfb4e614b527e0d8e31d441529c8.jpg,cow,75,13,583,408
5e255a40-b7c5-4454-829c-afeecfc9d5ba2962741556417014103_jpg.rf.a488f1bdd35c0b1c1dd20d4ae5ce80da.jpg,cow,29,101,609,408
aad9598e-d836-4811-9b2b-cf0750219cdf9193500948590140317_jpg.rf.1a35b4fc87756ba0452cedfa8648762e.jpg,cow,283,126,641,400
cd8023d7-e177-43ec-9064-7c1261942251680632175838459194_jpg.rf.a543a33377573924e11e8b457c1e4b26.jpg,pig,111,51,641,509
ea223389-1d78-49be-92c0-f2f3d44706fc6824070951946839180_jpg.rf.8382a9b94e4ce858f627b1af965e5b4a.jpg,cow,270,170,532,387
d511a972-fcaa-4907-857b-465284388b814533752783375148742_jpg.rf.f6d20923ada4c92251678a9127ab34f7.jpg,cow,1,64,641,561
fe2b8e5c-d5cc-406f-b2eb-f926631ff12e471658434635805520_jpg.rf.c4d7063fa7e7ad855e015e203d4321c7.jpg,pig,274,97,281,106
f7388cfc-b23d-483d-b6ab-2539f052f5f77027444870014850510_jpg.rf.18f7ebd3609ecfb85042e00a68cbd71e.jpg,cow,116,13,523,479
0d2d2309-75fa-4e42-8ce8-b0c098e6c540291217822170828440_jpg.rf.4f7864c446c344699b8b1a700a9974da.jpg,pig,139,183,507,577
2f153869-0c07-48c5-9c45-14ddf9b4f38a8834662606937919028_jpg.rf.4eef8ea96834bcb16727dda395d0ff4f.jpg,cow,117,180,394,600
e1e3c615-107b-4dd4-8cb3-2296bdf281dc710147699329271060_jpg.rf.9ca498e2ea8b3d637f31ed77c2f423bb.jpg,cow,204,118,618,350
ea5f5b70-53d0-4472-91be-8e8ca56d063f6716973553695660149_jpg.rf.02d00e754009be4554675c0f846ac6ba.jpg,cow,78,82,411,370
51bf6e95-3b0a-4e50-9a59-d8c294a8d3ef8871788409522134538_jpg.rf.48352b223842dc5d80e23c84bd6927a6.jpg,cow,1,41,574,392
d7a9c6b7-1e1e-426c-b580-61412e0cbffb1527491247154953749_jpg.rf.df237e416daae29e86c6110c500394dc.jpg,cow,78,172,637,631
61fcc250-7651-4cac-8e01-c0051247a9893655431683964481894_jpg.rf.6164848fb4201f32877c47790fdae918.jpg,pig,1,174,565,383
a087f59b-ce09-4313-a17f-b6ea10a4f2801795609882782438346_jpg.rf.6eccac2477d444657016eb47ba6c7c9d.jpg,cow,58,30,604,587
13c94f98-a8c3-44f8-a864-6b9534dfed245129843067600168786_jpg.rf.2b7977417a5c24ab88251225814b5221.jpg,cow,192,243,491,404
588942ae-86b1-4ed3-b94e-06d08480025d2862550255511809531_jpg.rf.985e96229b4547caa000aff3c68f2e29.jpg,cow,294,19,508,194
d461da2a-dc90-4bf5-88be-e9abb5a4794c7055278819415792238_jpg.rf.b96f120def3007e0c6ff6b268415f099.jpg,cow,1,168,340,452
